,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
3248,602,1,1,48,7,76595.08,2,0,0,127095.14
3249,759,0,1,33,9,160541.36,2,0,0,93541.14
3250,747,1,0,38,2,129728.6,1,1,0,89289.54
3251,673,0,0,47,1,0.0,2,0,0,108762.16
3252,671,2,1,34,5,130929.02,4,1,1,28238.25
3253,581,1,0,40,0,101016.53,1,0,1,7926.35
3254,703,0,1,33,8,190566.65,1,1,1,79997.14
3255,698,2,1,47,6,0.0,1,1,0,50213.81
3256,742,1,1,43,6,97067.69,1,0,1,60920.03
3257,652,0,1,37,4,92208.54,1,0,1,197699.8
3258,644,0,0,37,2,186347.97,2,1,0,92809.73
3259,735,2,0,55,2,103176.62,1,0,1,163516.16
3260,777,0,1,58,4,0.0,1,1,1,62449.07
3261,644,1,1,40,4,77270.08,2,1,1,115800.1
3262,665,1,1,37,3,111911.63,1,1,1,110359.68
3263,803,2,1,45,7,0.0,2,1,1,128378.04
3264,604,2,1,26,3,0.0,2,1,0,155248.62
3265,738,0,0,49,6,106770.82,1,1,0,123499.27
3266,698,1,0,39,9,133191.19,2,0,1,53289.49
3267,735,0,0,41,7,74135.85,1,1,1,11783.1
3268,766,2,0,41,6,99208.46,2,1,0,62402.38
3269,599,1,0,25,7,108380.72,1,1,1,79005.95
3270,420,2,1,55,4,91893.32,1,1,0,144870.28
3271,674,0,1,32,7,85757.93,1,1,1,95481.0
3272,570,0,1,46,3,0.0,2,0,0,820.46
3273,623,1,0,33,8,96759.42,1,1,1,174777.98
3274,710,0,0,30,6,0.0,2,1,1,8991.17
3275,466,0,0,29,6,0.0,2,1,1,2797.27
3276,759,0,1,22,5,0.0,1,1,0,22303.17
3277,820,0,0,33,2,132150.26,2,1,0,23067.97
3278,759,0,0,41,9,0.0,2,0,1,190294.12
3279,628,0,1,31,6,175443.75,1,1,0,113167.17
3280,676,0,0,31,3,78990.15,1,1,1,124777.14
3281,591,0,1,33,4,113743.37,1,1,0,124625.08
3282,690,0,1,26,5,157624.84,1,1,1,49599.27
3283,624,0,1,62,7,125163.62,2,1,1,151411.5
3284,573,0,1,23,2,0.0,1,1,0,122964.18
3285,694,0,0,60,9,0.0,1,1,1,57088.97
3286,632,2,1,29,7,80922.75,1,1,0,7820.78
3287,632,0,0,40,3,193354.86,2,1,0,149188.41
3288,832,1,1,40,9,107648.94,2,1,1,134638.97
3289,598,1,1,46,7,131769.04,1,0,0,184980.23
3290,430,1,0,36,1,138992.48,2,0,0,122373.42
3291,711,0,1,37,8,113899.92,1,0,0,80215.2
3292,582,1,0,26,6,114450.32,1,1,1,14081.64
3293,605,0,0,39,3,0.0,2,1,0,199390.45
3294,657,0,1,37,2,0.0,2,1,1,7667.48
3295,578,2,0,40,6,63609.92,1,0,0,74965.61
3296,532,0,0,38,9,0.0,2,0,0,30583.95
3297,612,0,1,42,10,75497.51,1,0,0,149682.78
3298,792,0,1,42,2,0.0,2,1,0,92664.09
3299,674,0,1,26,10,0.0,2,1,1,138423.1
3300,680,0,0,31,1,0.0,2,1,1,3148.2
3301,593,0,1,39,0,117704.73,1,1,0,197933.5
3302,679,1,0,35,1,130463.55,2,1,1,37341.17
3303,493,2,0,32,8,46161.18,1,1,1,79577.4
3304,688,2,0,42,5,0.0,2,0,0,197602.29
3305,769,1,0,43,4,110182.54,2,1,1,87537.32
3306,581,2,0,49,10,0.0,2,0,0,41623.59
3307,465,0,0,41,9,117221.15,1,1,0,168280.95
3308,641,0,1,35,4,0.0,2,0,0,125986.18
3309,731,1,1,43,9,79120.27,1,0,0,548.52
3310,625,0,0,37,1,177069.24,2,1,1,96088.54
3311,468,0,0,36,3,61636.97,1,0,0,107787.42
3312,790,0,0,26,5,0.0,1,1,0,20510.79
3313,587,1,1,37,6,104414.03,1,1,0,192026.02
3314,676,1,1,34,4,89437.03,1,1,1,189540.95
3315,571,0,0,41,8,0.0,1,1,1,63736.17
3316,700,0,1,32,3,0.0,1,0,0,95740.37
3317,445,0,1,30,3,0.0,2,1,1,127939.19
3318,746,0,0,36,7,142400.77,1,1,1,193438.69
3319,722,0,1,47,2,88011.4,1,1,1,90655.94
3320,596,0,0,36,2,0.0,2,1,1,12067.39
3321,850,1,1,30,8,154870.28,1,1,1,54191.38
3322,597,2,1,46,4,0.0,2,1,0,58667.16
3323,436,2,0,43,5,0.0,2,1,1,35687.43
3324,660,1,0,28,1,118402.25,2,1,0,14288.93
3325,649,0,0,37,9,87374.88,2,1,1,247.36
3326,646,1,0,32,8,105397.8,1,1,0,78111.84
3327,560,2,1,31,5,125341.69,1,1,0,79547.39
3328,710,1,0,49,10,129164.88,1,1,1,193266.72
3329,513,0,0,40,3,141004.46,1,1,0,105028.46
3330,607,0,1,21,0,0.0,2,1,0,116106.52
3331,757,0,0,57,3,89079.41,1,1,1,53179.21
3332,619,1,0,40,9,103604.31,2,0,0,140947.05
3333,612,0,0,24,1,182705.05,1,1,1,171837.06
3334,842,0,0,29,8,0.0,2,1,1,123437.05
3335,713,0,0,33,6,94598.48,1,0,0,197519.66
3336,657,2,0,36,8,188241.05,2,0,0,183058.51
3337,770,0,1,37,9,0.0,2,0,0,22710.72
3338,773,0,1,40,10,0.0,2,0,1,69303.15
3339,470,1,0,39,5,117469.91,2,0,0,63705.9
3340,781,2,0,35,4,80790.74,1,1,0,116429.51
3341,428,0,1,62,1,107735.93,1,0,1,58381.77
3342,600,1,0,43,8,133379.41,1,1,0,177378.66
3343,697,2,1,37,7,168066.87,1,1,0,35450.53
3344,692,1,1,43,2,69014.49,2,0,0,164621.43
3345,791,0,0,28,4,0.0,1,1,0,174435.48
3346,538,1,1,42,1,98548.62,2,0,1,94047.75
3347,820,0,1,49,1,0.0,2,1,1,119087.25
3348,679,2,1,26,3,76554.06,1,1,1,184800.27
3349,649,0,1,36,2,0.0,2,0,1,75035.48
3350,632,0,1,27,3,107375.82,1,1,1,62703.38
3351,594,0,0,40,9,122417.17,2,0,1,190882.69
3352,682,0,1,42,0,0.0,1,0,1,91981.85
3353,720,2,0,33,6,97188.62,1,0,0,91881.29
3354,769,0,0,31,4,61297.05,2,1,1,7118.02
3355,746,2,0,30,1,112666.67,1,0,0,11710.4
3356,623,2,1,40,7,0.0,1,1,1,25904.12
3357,537,0,0,28,3,157842.07,1,1,0,86911.49
3358,468,0,0,46,7,91443.75,1,1,0,10958.18
3359,588,1,1,30,0,110148.49,1,1,0,5790.9
3360,729,2,1,34,9,53299.96,2,1,1,42855.97
3361,543,2,0,37,3,0.0,2,1,1,78915.68
3362,499,2,0,39,6,0.0,2,1,1,81409.0
3363,784,1,0,28,2,70233.74,2,1,1,179252.73
3364,604,0,0,33,3,0.0,1,1,0,42171.13
3365,614,2,1,25,10,75212.28,1,1,0,58965.04
3366,671,0,1,31,7,41299.03,1,0,1,102681.32
3367,587,2,1,35,3,83286.56,1,1,0,125553.52
3368,593,2,0,43,10,0.0,2,0,0,53478.02
3369,453,0,0,29,6,0.0,1,0,0,198376.02
3370,570,1,0,35,6,85668.59,1,1,0,105525.36
3371,655,0,1,45,7,57327.04,1,0,1,47349.0
3372,632,2,0,47,3,0.0,2,1,0,178822.32
3373,681,0,1,37,7,69609.85,1,1,1,72127.83
3374,591,1,0,46,4,129269.27,1,1,0,163504.33
3375,779,0,0,27,1,0.0,2,1,1,190623.02
3376,686,0,1,41,7,152105.57,2,0,1,132374.41
3377,850,0,1,32,5,106290.64,1,1,0,121982.73
3378,646,1,1,30,10,100548.67,2,0,0,136983.77
3379,735,1,0,46,2,106344.95,1,1,0,114371.33
3380,543,0,0,35,5,137482.19,1,0,0,62389.35
3381,490,0,1,37,3,116465.53,1,0,1,24435.77
3382,640,0,0,45,1,0.0,1,1,1,10908.33
3383,445,2,0,45,10,0.0,2,0,1,90977.48
3384,761,0,0,36,9,127637.92,1,1,1,81062.93
3385,426,0,1,34,3,0.0,2,1,1,61230.83
3386,777,0,0,37,1,0.0,1,1,1,126837.72
3387,534,0,0,35,2,81951.74,2,1,0,115668.53
3388,777,0,1,42,5,147531.82,1,1,1,38819.45
3389,806,2,0,18,3,0.0,2,1,1,86994.54
3390,790,0,1,33,10,135120.72,1,0,0,195204.99
3391,643,2,1,32,2,0.0,1,0,0,131301.74
3392,584,2,1,37,8,0.0,2,0,1,100835.19
3393,638,0,1,34,7,0.0,2,1,1,198969.78
3394,771,2,0,18,1,0.0,2,0,0,41542.95
3395,600,0,1,39,5,0.0,2,0,0,118272.07
3396,661,2,1,41,5,28082.95,1,1,0,69586.27
3397,554,0,1,43,10,0.0,2,1,0,149629.13
3398,627,2,0,49,4,111087.5,1,0,1,146680.25
3399,659,0,1,38,9,0.0,2,1,1,132809.18
3400,835,0,0,35,6,127120.07,1,1,0,28707.69
3401,763,0,1,35,7,115651.6,2,1,1,104706.29
3402,625,1,0,31,4,77743.01,2,1,0,75335.68
3403,799,0,1,30,9,0.0,2,1,0,136827.96
3404,692,0,0,28,5,61581.97,1,1,1,70179.91
3405,623,0,1,24,5,0.0,2,1,0,116160.04
3406,453,2,1,42,5,0.0,3,1,0,83008.49
3407,778,1,1,37,0,105617.73,2,1,1,133699.82
3408,695,0,1,42,5,0.0,1,0,1,72172.13
3409,677,1,1,44,4,148770.61,2,1,1,191057.76
3410,662,2,0,37,5,94901.09,1,1,1,48233.75
3411,534,0,0,29,7,174851.9,1,1,1,79178.31
3412,602,0,0,59,7,0.0,2,1,1,162347.05
3413,554,1,1,43,2,120847.11,1,1,0,7611.61
3414,667,0,0,42,6,0.0,1,1,0,88890.05
3415,672,0,0,43,5,0.0,1,0,0,63833.09
3416,692,2,1,34,4,109699.08,1,1,1,37898.91
3417,675,0,0,49,8,135133.39,1,0,1,179521.24
3418,731,2,0,33,1,0.0,1,1,0,130726.96
3419,468,0,1,32,8,137649.47,1,0,0,198714.29
3420,542,2,0,43,6,113567.94,1,1,0,89543.25
3421,662,2,1,35,6,0.0,2,0,0,2423.9
3422,770,1,0,37,5,141547.26,2,0,1,180326.83
3423,675,0,1,61,5,62055.17,3,1,0,166305.16
3424,647,1,0,51,4,131156.76,1,1,0,29883.63
3425,604,0,0,31,6,134837.58,1,1,0,192029.19
3426,833,0,1,39,3,0.0,2,1,0,1710.89
3427,741,2,0,40,4,104784.23,1,1,0,135163.76
3428,658,2,0,36,1,0.0,2,0,1,84927.42
3429,528,0,1,36,1,156948.41,1,1,1,149912.28
3430,590,0,1,60,6,147751.75,1,1,0,88206.04
3431,675,0,0,34,1,124619.33,2,0,1,163667.56
3432,765,0,0,41,4,124182.21,1,0,0,100153.43
3433,817,0,0,44,8,0.0,1,0,0,65501.91
3434,699,1,1,31,10,125837.86,2,1,0,189392.66
3435,495,1,1,34,9,117160.32,1,1,1,116069.24
3436,491,2,1,61,8,0.0,2,0,1,139861.53
3437,847,0,0,51,5,97565.74,1,0,0,144184.06
3438,676,2,1,30,5,0.0,2,0,1,157888.5
3439,746,2,1,25,3,104833.79,1,0,0,71911.3
3440,470,2,1,31,2,101675.22,2,1,0,45033.75
3441,714,2,0,20,3,0.0,2,0,1,150465.93
3442,695,0,1,50,8,0.0,1,1,0,126381.6
3443,674,0,0,46,2,174701.05,1,1,0,90189.72
3444,664,1,0,36,6,71142.77,2,1,0,122433.09
3445,697,1,0,31,3,108805.42,2,0,1,123825.83
3446,541,0,1,32,4,0.0,1,1,1,114951.42
3447,647,0,0,28,8,0.0,2,1,1,91055.27
3448,757,0,0,23,2,80673.96,2,1,0,93991.65
3449,704,1,1,39,1,124640.51,1,1,0,116511.12
3450,778,1,0,31,9,182275.23,2,1,0,190631.23
3451,639,1,1,41,5,98635.77,1,1,0,199970.74
3452,637,0,0,33,5,0.0,2,1,0,139947.17
3453,686,0,0,35,4,0.0,1,1,0,8816.37
3454,577,2,0,43,8,79757.21,1,1,0,135650.72
3455,506,1,0,28,8,53053.76,1,0,1,24577.34
3456,757,0,0,28,7,120911.75,2,1,1,131249.46
3457,826,0,0,55,4,115285.85,1,1,0,140126.17
3458,721,0,0,41,2,0.0,2,1,0,168219.75
3459,489,2,0,40,3,221532.8,1,1,0,171867.08
3460,446,0,1,51,4,105056.13,1,0,0,70613.52
3461,677,0,0,37,3,88363.03,1,0,1,117946.3
3462,769,0,0,29,2,123757.52,2,1,0,84872.66
3463,677,2,0,56,5,123959.97,1,1,1,60590.72
3464,555,1,1,62,10,114822.64,1,0,1,8444.5
3465,652,1,1,37,9,145219.3,1,1,0,159132.83
3466,722,1,1,32,5,106807.64,1,1,1,76998.69
3467,643,0,0,36,0,148159.71,1,0,0,55835.66
3468,796,1,1,40,1,99745.95,1,1,0,177524.19
3469,720,1,1,37,8,156282.79,1,1,0,45985.52
3470,613,0,0,41,7,0.0,2,1,0,60297.72
3471,506,0,1,57,6,0.0,2,0,1,194421.12
3472,608,0,0,50,6,0.0,1,1,0,93568.77
3473,750,0,1,47,7,121376.15,2,1,0,54473.6
3474,610,0,0,33,4,111582.11,1,0,0,113943.17
3475,588,1,1,34,10,129417.82,1,1,0,153727.32
3476,479,0,1,26,1,0.0,2,1,1,19116.97
3477,682,0,0,37,5,0.0,2,0,1,112554.68
3478,677,0,1,36,7,0.0,1,1,0,47318.75
3479,850,1,0,40,6,94607.08,1,1,0,36690.49
3480,580,0,1,56,1,131368.3,1,1,0,106918.67
3481,746,0,1,21,8,166883.07,2,0,1,194563.65
3482,635,2,1,37,3,0.0,2,1,0,91086.73
3483,664,1,0,25,6,172812.72,2,1,1,108008.65
3484,558,1,1,36,0,126606.63,2,1,1,172363.52
3485,415,0,0,46,9,134950.19,3,0,0,178587.36
3486,798,0,1,60,6,96956.1,1,1,0,31907.44
3487,792,1,1,29,4,107601.79,1,1,0,18922.18
3488,489,1,1,46,8,92060.06,1,1,0,147222.95
3489,730,0,0,33,0,0.0,2,1,0,1474.79
3490,773,0,0,41,4,0.0,2,1,1,24924.92
3491,711,0,0,36,9,137688.71,1,1,1,46884.1
3492,592,2,0,55,8,85845.43,2,1,1,128918.42
3493,695,1,0,27,6,125552.96,1,1,0,105291.26
3494,640,0,1,33,1,167298.42,1,0,1,145381.65
3495,470,2,0,31,4,55732.92,2,1,1,103792.53
3496,789,1,1,37,6,110689.07,1,1,1,71121.04
3497,604,2,1,39,7,98544.11,1,1,1,52327.57
3498,493,1,1,35,8,178317.6,1,0,0,197428.64
3499,671,0,1,48,8,115713.84,2,0,0,83210.84
3500,656,0,0,46,9,143267.14,2,0,0,193099.43
3501,739,2,0,19,5,89750.21,1,1,0,193008.52
3502,560,2,1,26,3,116576.45,1,1,0,157567.37
3503,827,1,1,47,8,143001.5,2,1,0,108977.5
3504,681,0,0,23,7,157761.56,1,0,0,147759.84
3505,740,0,1,37,5,0.0,2,1,1,27528.4
3506,663,2,0,31,4,103430.11,2,0,1,36479.27
3507,845,2,1,52,0,0.0,1,1,0,31726.76
3508,555,2,0,27,5,0.0,2,0,0,96398.51
3509,680,1,1,48,8,115115.38,1,1,0,139558.6
3510,638,1,1,39,0,122501.28,2,1,1,95007.8
3511,640,2,0,62,3,0.0,1,1,1,101663.47
3512,778,0,0,42,6,0.0,2,1,1,106197.44
3513,679,0,0,45,3,146758.24,1,1,0,48466.89
3514,593,0,1,32,3,0.0,2,1,1,151978.36
3515,788,0,0,55,3,0.0,1,0,1,13288.46
3516,545,0,0,47,8,105792.49,1,0,1,67830.2
3517,597,0,0,41,4,153198.23,1,1,1,92090.36
3518,537,0,0,38,3,0.0,2,0,0,141023.01
3519,542,0,0,34,8,101116.06,1,1,0,196395.05
3520,688,1,1,46,0,74458.25,1,0,1,6866.31
3521,542,1,0,33,8,142871.27,2,0,0,77737.86
3522,754,1,0,35,6,98585.94,2,0,1,106116.84
3523,750,0,1,37,6,0.0,1,1,1,117948.0
3524,731,0,0,30,7,0.0,2,1,1,184581.68
3525,699,0,1,43,3,80764.03,1,1,0,199378.58
3526,534,0,1,42,9,144801.97,1,0,1,12483.39
3527,494,2,0,27,2,0.0,2,1,0,22404.64
3528,497,1,0,35,7,110053.62,2,1,1,92887.06
3529,632,0,1,28,5,118890.81,1,0,1,145157.97
3530,724,0,0,31,5,0.0,1,1,0,134889.95
3531,751,1,1,37,0,151218.98,1,1,1,109309.29
3532,733,0,0,42,9,150507.21,1,0,1,169964.12
3533,701,2,1,21,9,0.0,2,1,1,26327.42
3534,525,1,0,33,4,131023.76,2,0,0,55072.93
3535,666,1,1,44,2,122314.5,1,0,0,68574.88
3536,653,0,0,29,2,0.0,2,1,1,41671.81
3537,850,0,0,28,4,0.0,2,1,1,12409.01
3538,646,1,1,52,6,111739.4,2,0,1,68367.18
3539,750,0,0,43,6,113882.31,1,1,1,74564.41
3540,764,0,0,24,7,98148.61,1,1,0,26843.76
3541,658,0,1,32,9,0.0,2,1,0,156774.75
3542,727,0,0,32,1,59271.82,1,1,1,46019.43
3543,687,0,1,31,2,0.0,2,0,1,145411.39
3544,631,2,0,33,2,0.0,2,1,1,158268.84
3545,797,0,0,30,10,69413.44,1,1,1,74637.57
3546,650,2,0,25,7,160599.06,2,1,1,28391.52
3547,850,2,0,22,3,0.0,1,1,1,144385.54
3548,676,0,1,40,2,147803.48,1,1,0,95181.06
3549,620,2,0,44,8,0.0,2,1,1,15627.51
3550,576,0,1,52,9,170228.59,2,0,0,148477.57
3551,482,0,1,35,2,133111.73,1,0,1,79957.95
3552,695,2,1,39,5,0.0,2,0,0,102763.69
3553,706,0,0,18,2,176139.5,2,1,0,129654.22
3554,668,0,1,32,2,0.0,2,1,1,40652.33
3555,679,1,0,35,1,110245.13,1,1,1,178291.09
3556,703,0,1,45,5,0.0,2,1,0,131906.44
3557,613,2,0,35,4,123557.65,2,0,1,170903.4
3558,742,0,1,60,4,0.0,1,1,1,13161.66
3559,608,0,1,33,4,0.0,1,1,0,79304.38
3560,571,0,0,40,10,112896.86,1,1,1,121402.53
3561,595,0,1,39,7,120962.13,1,0,0,23305.01
3562,745,1,0,48,10,96048.55,1,1,0,74510.65
3563,589,0,1,21,3,0.0,2,0,1,55601.44
3564,749,0,0,37,10,185063.7,2,1,1,134526.87
3565,678,0,1,22,6,118064.93,2,1,1,195424.01
3566,603,0,0,46,2,0.0,2,1,1,59563.49
3567,739,1,0,40,5,149131.03,3,1,1,60036.99
3568,604,0,1,34,7,0.0,2,1,0,193021.49
3569,612,0,1,35,3,0.0,1,1,1,48108.72
3570,629,2,1,44,6,125512.98,2,0,0,79082.76
3571,652,2,1,42,3,83492.07,2,1,0,37914.12
3572,565,0,0,34,7,0.0,1,0,0,74593.84
3573,707,0,1,49,10,0.0,1,1,0,82967.97
3574,645,0,0,30,1,125739.26,1,1,1,193441.23
3575,762,1,1,34,8,98592.88,1,0,1,191790.29
3576,639,2,1,39,1,141789.15,1,1,0,92455.96
3577,709,1,0,22,0,112949.71,1,0,0,155231.55
3578,823,0,0,34,3,105057.33,1,1,0,9217.92
3579,817,1,1,46,0,89087.89,1,0,1,87941.85
3580,665,1,1,27,2,147435.96,1,0,0,187508.06
3581,646,1,0,39,0,154439.86,1,1,0,171519.06
3582,568,0,0,30,8,73054.37,2,1,1,27012.0
3583,850,0,1,62,1,124678.35,1,1,0,70916.0
3584,473,1,0,40,8,152576.25,2,1,0,73073.68
3585,731,0,1,41,9,152243.57,1,1,1,88783.59
3586,619,0,0,25,4,0.0,1,1,0,145524.36
3587,715,1,0,42,2,88120.97,2,1,1,21333.22
3588,772,1,1,51,9,143930.92,1,0,1,46675.51
3589,686,0,1,31,1,0.0,2,1,0,4802.25
3590,749,1,1,29,7,137059.05,3,1,0,102975.72
3591,781,0,1,27,7,186558.55,1,1,1,175071.29
3592,730,2,0,29,2,0.0,2,1,0,14174.09
3593,683,2,0,38,3,126152.84,1,0,0,15378.75
3594,554,1,1,51,7,105701.91,1,0,1,179797.79
3595,722,0,0,46,6,0.0,1,1,1,93917.68
3596,796,1,0,40,2,113228.38,2,1,1,46415.09
3597,447,0,1,32,10,0.0,1,1,1,151815.76
3598,498,1,0,37,8,108432.88,2,1,1,14865.05
3599,663,2,0,27,8,0.0,1,1,1,188007.99
3600,498,1,1,44,2,120702.67,2,1,1,98175.74
3601,627,0,1,32,1,0.0,1,1,0,106851.7
3602,649,0,0,45,7,0.0,2,0,1,75204.21
3603,738,1,1,29,9,139106.19,1,1,0,141872.05
3604,587,1,1,39,6,101851.8,2,1,0,7103.71
3605,655,1,1,32,6,130935.56,1,1,0,9241.83
3606,647,1,0,37,3,116509.99,1,1,1,149517.71
3607,776,1,1,37,1,93124.04,2,1,1,196079.32
3608,688,1,0,35,5,111578.18,1,0,0,166165.93
3609,605,0,0,32,9,0.0,2,1,1,55724.24
3610,596,0,1,39,10,86546.29,1,0,1,131768.98
3611,427,0,0,33,8,0.0,1,1,1,13858.95
3612,629,0,0,39,2,129669.32,2,1,0,82774.07
3613,496,2,0,29,2,0.0,2,1,0,55389.59
3614,717,2,1,36,2,164557.95,1,0,1,82336.73
3615,777,0,0,23,6,0.0,2,1,1,163225.48
3616,535,2,0,35,8,118989.92,1,1,1,135536.72
3617,744,0,0,29,1,0.0,1,0,0,82422.97
3618,755,0,0,31,5,0.0,2,0,1,194660.78
3619,593,2,1,45,6,79259.75,1,1,0,55347.28
3620,514,0,0,38,4,112230.38,1,1,0,16717.11
3621,721,0,0,40,9,118129.87,1,1,1,160277.65
3622,835,2,0,38,7,86824.09,1,0,0,175905.97
3623,590,1,1,40,2,117641.43,2,0,0,92198.05
3624,653,1,1,37,3,125734.2,2,1,0,134625.09
3625,837,0,0,49,8,103302.37,1,1,1,50974.57
3626,841,0,0,27,8,0.0,1,1,0,171922.72
3627,584,2,0,36,4,82696.09,2,0,0,83058.14
3628,769,0,0,29,4,145471.37,1,1,0,188382.77
3629,599,2,0,34,2,101506.66,1,0,0,198030.24
3630,698,0,0,47,5,156265.31,2,0,0,1055.66
3631,477,0,0,27,1,128554.98,1,1,1,133173.19
3632,477,1,0,34,8,139959.55,2,1,1,189875.83
3633,745,2,0,34,7,132944.53,1,1,1,31802.92
3634,749,0,1,35,3,0.0,3,1,1,132649.85
3635,850,0,0,61,1,0.0,1,1,0,53067.83
3636,528,1,0,22,5,93547.23,2,0,1,961.57
3637,750,0,0,33,2,152302.72,1,1,0,71333.44
3638,543,0,1,31,2,147674.26,1,1,1,16658.76
3639,579,2,1,59,3,148021.12,1,1,1,74878.22
3640,624,0,0,37,0,0.0,2,0,0,112104.55
3641,595,1,0,46,5,142360.62,2,1,0,48421.4
3642,596,1,1,27,2,151027.56,1,1,0,170320.58
3643,431,1,1,44,2,138843.7,1,1,0,37688.31
3644,647,2,1,26,8,109958.15,1,1,1,136592.24
3645,640,0,1,31,9,138857.59,1,1,0,48640.77
3646,752,1,1,45,3,105426.5,2,0,1,89773.45
3647,710,1,1,41,9,149155.53,2,1,0,42131.26
3648,638,1,0,27,4,135096.05,1,1,1,186523.72
3649,660,1,0,28,2,170890.05,2,1,0,41758.9
3650,609,2,1,45,4,89122.3,1,1,1,199256.98
3651,596,2,1,54,0,78126.28,1,1,1,153482.91
3652,705,0,1,38,3,123894.43,1,1,0,21177.1
3653,444,0,0,36,7,0.0,2,0,1,138743.86
3654,727,1,0,58,5,106913.43,1,1,0,25881.0
3655,496,0,0,32,4,127845.83,1,1,0,66469.2
3656,554,0,1,22,8,0.0,2,0,1,142670.61
3657,537,0,0,26,7,106397.75,1,0,0,103563.23
3658,839,0,1,51,3,0.0,1,1,1,69101.23
3659,700,2,1,43,0,0.0,2,1,0,59475.35
3660,458,2,1,35,5,166492.48,1,1,0,135287.74
3661,850,0,1,28,2,0.0,2,1,1,38773.74
3662,699,2,0,31,6,114493.68,1,0,0,138396.32
3663,615,1,1,44,9,126104.98,2,0,1,110718.02
3664,850,1,0,51,4,124425.99,1,0,0,118545.49
3665,604,0,1,40,1,0.0,2,1,0,123207.17
3666,668,2,0,34,0,0.0,1,0,0,99984.86
3667,594,2,1,38,10,0.0,2,1,0,58332.91
3668,470,0,0,30,3,101140.76,1,1,1,50906.65
3669,701,1,0,41,0,150844.94,1,0,1,127623.36
3670,664,2,0,35,1,115024.5,1,0,1,169665.79
3671,477,0,1,30,6,131286.46,1,1,0,194144.45
3672,756,0,1,42,9,0.0,2,1,0,35673.42
3673,625,0,1,40,7,141267.67,1,0,1,177397.49
3674,646,0,0,30,7,0.0,2,1,0,153566.97
3675,650,0,0,33,0,98064.97,1,1,0,52411.99
3676,664,0,1,31,9,114519.57,2,0,1,79222.02
3677,682,1,1,29,6,101012.77,1,0,0,32589.89
3678,725,0,1,44,10,0.0,1,0,1,93777.61
3679,553,1,0,46,3,82291.1,1,1,0,112549.99
3680,576,0,0,39,9,84719.98,1,0,0,191063.36
3681,608,2,1,56,5,0.0,2,0,1,153810.41
3682,850,0,1,39,0,104386.53,1,1,0,105886.77
3683,627,0,0,31,8,128131.73,1,1,0,96131.47
3684,667,0,0,44,2,122806.95,1,0,0,15120.86
3685,548,2,0,44,8,0.0,1,1,0,16989.77
3686,794,1,0,57,3,117056.46,1,1,0,93336.93
3687,497,1,1,55,7,131778.66,1,1,1,9972.64
3688,587,0,1,36,1,70784.27,1,1,0,30579.82
3689,850,0,1,29,10,0.0,2,1,1,199775.67
3690,722,0,0,46,5,0.0,2,1,0,179908.71
3691,555,2,1,35,1,0.0,2,1,0,101667.0
3692,609,1,0,38,6,140752.06,2,0,1,171430.16
3693,734,2,1,39,6,92126.26,2,0,0,112973.34
3694,718,1,1,39,7,93148.74,2,1,1,190746.38
3695,645,2,1,49,5,110132.55,3,0,1,187689.91
3696,598,2,1,23,6,0.0,2,1,0,153229.19
3697,628,1,0,50,4,122227.71,1,0,1,14217.77
3698,629,1,0,40,2,121647.54,2,1,1,64849.74
3699,739,1,0,58,1,110597.76,1,0,1,160122.66
3700,653,0,1,60,2,120731.39,4,1,1,138160.11
3701,711,0,0,28,8,0.0,2,1,1,64286.39
3702,783,2,0,38,1,0.0,3,1,1,80178.54
3703,681,0,0,38,6,153722.47,1,1,0,101319.76
3704,712,0,0,34,8,114088.32,1,1,0,92794.61
3705,554,0,1,48,7,0.0,2,1,1,63708.07
3706,611,0,1,37,6,0.0,2,1,0,110782.88
3707,560,1,0,41,4,152532.3,1,0,0,10779.69
3708,646,2,0,32,1,0.0,2,1,0,183289.22
3709,680,0,0,34,3,143292.95,1,1,0,66526.01
3710,631,0,0,26,1,149144.61,1,0,1,123697.95
3711,746,0,0,36,9,127157.04,1,1,1,155700.15
3712,654,1,0,43,9,84673.17,2,0,1,82081.35
3713,687,1,0,33,9,135962.4,2,1,0,121747.96
3714,708,1,0,32,3,151691.44,2,1,1,172810.51
3715,679,1,1,32,0,88335.05,1,0,0,159584.81
3716,636,0,1,45,7,139859.23,1,1,1,108402.54
3717,695,0,0,45,9,43134.65,1,0,1,77330.35
3718,677,0,0,42,5,99580.13,1,1,0,21007.96
3719,720,0,1,34,6,110717.38,1,1,1,9398.45
3720,780,0,1,37,3,0.0,2,0,0,182156.81
3721,653,2,1,36,3,0.0,2,0,0,110525.6
3722,674,0,1,28,3,0.0,1,1,0,51536.99
3723,620,1,0,40,5,108197.11,2,1,0,49722.34
3724,623,0,0,40,6,0.0,2,1,1,66119.07
3725,547,0,1,29,6,104450.86,1,1,1,37160.28
3726,530,0,0,39,2,0.0,2,1,0,197923.05
3727,746,0,1,34,4,0.0,1,0,1,65166.6
3728,512,0,1,31,7,0.0,2,0,0,49326.07
3729,630,0,0,40,8,0.0,2,1,1,42495.81
3730,570,2,0,21,7,116099.82,1,1,1,148087.62
3731,605,0,0,39,6,111169.91,1,0,0,9641.4
3732,530,2,0,37,4,0.0,2,1,1,164844.37
3733,813,1,1,25,5,123616.43,1,0,1,132959.33
